TransactionId,CardId,TransactionAmount,MerchantCategory,TransactionHour,DistanceFromHome,IsOnline,IsInternational,PreviousFraudFlag,AvgTransactionAmount30d,TransactionCount24h,DeviceType,IsFraud
TXN-0000858,CARD-7144,1121.48,Grocery,7,171.5,1,0,0,175.66,5,Desktop,0
TXN-0000859,CARD-1251,1559.73,Grocery,23,357.3,1,0,0,391.59,3,Mobile,0
TXN-0000860,CARD-4070,2082.42,Electronics,8,,1,1,0,145.66,1,POS,0
TXN-0000861,CARD-7131,1353.11,Healthcare,23,203,1,0,0,130.59,8,Mobile,0
TXN-0000862,CARD-7510,1473.78,Entertainment,18,430.2,1,0,0,112.14,15,ATM,0
TXN-0000863,CARD-8525,1208.03,Healthcare,11,166.4,1,0,0,274.29,2,Mobile,0
TXN-0000864,CARD-4356,2151.12,Electronics,18,258.7,1,0,0,208.04,10,Mobile,0
TXN-0000865,CARD-2445,394.16,Travel,7,165.1,0,0,0,347.84,8,Mobile,0
TXN-0000866,CARD-1084,84.21,Gas,14,340.2,0,0,0,56.22,13,POS,0
TXN-0000867,CARD-1258,289.11,Grocery,17,418.5,1,0,0,74.89,4,Mobile,0
TXN-0000868,CARD-9661,1405.51,Travel,10,272.5,0,0,0,131.4,2,POS,0
TXN-0000869,CARD-6440,316.67,Entertainment,2,,1,0,0,96.54,2,ATM,0
TXN-0000870,CARD-4781,1639.86,Gas,18,367.9,0,0,0,349.21,12,,0
TXN-0000871,CARD-8916,2158.53,Entertainment,17,140.8,1,0,0,337.01,14,POS,0
TXN-0000872,CARD-3148,1324.12,Travel,6,473.3,0,0,0,363.55,6,Desktop,0
TXN-0000873,CARD-1100,1192.3,Electronics,7,326.8,0,0,0,125.68,5,POS,0
TXN-0000874,CARD-7643,1874.66,Restaurant,14,8.3,1,0,0,370.52,6,Mobile,0
TXN-0000875,CARD-7812,905.5,Grocery,20,90.2,0,0,0,340.64,15,,0
TXN-0000876,CARD-7708,798.65,OnlineRetail,16,442.4,0,0,0,158.85,12,ATM,0
TXN-0000877,CARD-2818,656.19,Entertainment,3,495.9,1,0,0,367.49,10,POS,0
TXN-0000878,CARD-7676,1623.42,Gas,7,106.3,1,0,0,168.19,7,Desktop,0
TXN-0000879,CARD-4953,505.64,Restaurant,7,406.4,1,0,0,202.82,14,POS,0
TXN-0000880,CARD-3093,780.33,OnlineRetail,3,89.5,1,0,0,267.09,6,Mobile,0
TXN-0000881,CARD-4843,287.67,OnlineRetail,22,389.4,1,0,0,262.86,5,POS,0
TXN-0000882,CARD-8656,1286.68,OnlineRetail,0,96.5,0,0,0,350.58,10,Desktop,0
TXN-0000883,CARD-8470,2009.16,Grocery,12,18.9,1,0,0,218.2,14,Desktop,0
TXN-0000884,CARD-6821,1531.96,Travel,8,430.1,0,1,0,205.04,4,Desktop,0
TXN-0000885,CARD-9742,515.51,Grocery,6,380.2,0,1,0,40.54,13,ATM,0
TXN-0000886,CARD-9026,1090.31,OnlineRetail,20,371,1,0,0,257.12,10,POS,0
TXN-0000887,CARD-3129,1256.06,Gas,0,335,0,0,0,133.91,13,,0
TXN-0000888,CARD-6213,1140.94,Gas,4,77.9,1,0,0,151.71,7,Mobile,0
TXN-0000889,CARD-2473,1595.77,Entertainment,11,427.8,1,0,0,366.48,1,Desktop,0
TXN-0000890,CARD-4483,271.06,Entertainment,18,475.7,0,0,0,186.71,3,,0
TXN-0000891,CARD-5320,171.75,Restaurant,22,170.7,0,0,0,126.66,2,,0
TXN-0000892,CARD-1698,1830.29,Restaurant,16,175.5,0,0,0,61.06,3,Mobile,0
TXN-0000893,CARD-3991,55.3,Gas,19,141.9,1,0,0,285.77,1,,0
TXN-0000894,CARD-2036,1343.07,OnlineRetail,0,71.4,1,0,0,276.11,15,Mobile,0
TXN-0000895,CARD-9840,160.86,Gas,16,26.9,1,0,0,301.9,1,Mobile,0
TXN-0000896,CARD-6650,317.86,Restaurant,15,178.7,1,0,0,236.05,8,Mobile,0
TXN-0000897,CARD-1729,1230.31,Entertainment,13,377.2,1,0,0,358.39,2,Mobile,0
TXN-0000898,CARD-1949,2341.67,Gas,6,239.7,1,0,0,291.37,8,POS,1
TXN-0000899,CARD-2962,329.18,Electronics,14,405.3,1,0,0,44.75,11,ATM,0
TXN-0000900,CARD-7420,1133.19,Grocery,17,112.2,0,0,0,273.73,6,Mobile,0
TXN-0000901,CARD-9424,1923.85,OnlineRetail,2,159.6,1,0,0,333.49,7,POS,0
TXN-0000902,CARD-7440,2283.9,OnlineRetail,17,134.8,1,0,0,154.72,2,ATM,0
TXN-0000903,CARD-6864,159.03,Travel,3,,1,0,0,55.15,8,POS,0
TXN-0000904,CARD-2654,775.86,Restaurant,2,442.1,1,0,0,324.49,8,Mobile,0
TXN-0000905,CARD-6437,568.99,OnlineRetail,5,198.8,1,0,0,221.36,13,Desktop,0
TXN-0000906,CARD-1463,589.86,Travel,12,366.3,0,0,0,387.52,12,,0
TXN-0000907,CARD-2056,2087.61,Travel,9,197.3,1,0,0,276.97,12,Desktop,0
TXN-0000908,CARD-8986,1602.65,Travel,0,473.8,1,0,0,357.44,9,,0
TXN-0000909,CARD-4609,130.87,Healthcare,15,288.3,0,0,0,184.52,7,Mobile,0
TXN-0000910,CARD-7172,989.29,Electronics,21,384.5,1,0,0,241.91,12,Desktop,0
TXN-0000911,CARD-7121,1520.91,Gas,8,,1,0,0,176.09,15,Mobile,0
TXN-0000912,CARD-7268,1753.27,OnlineRetail,5,428.9,1,0,0,37.05,12,,0
TXN-0000913,CARD-2681,2164.33,Healthcare,19,117.8,0,0,0,171.1,5,,0
TXN-0000914,CARD-1709,588.01,Healthcare,11,284.8,1,0,0,137.35,14,Desktop,0
TXN-0000915,CARD-2323,2361.2,Healthcare,20,105.7,1,0,0,307.83,7,,0
TXN-0000916,CARD-4414,2482.69,OnlineRetail,15,316.2,1,0,0,67.24,12,Mobile,0
TXN-0000917,CARD-8239,431.06,Travel,13,83.8,1,0,0,147.79,7,Mobile,0
TXN-0000918,CARD-5481,2221.92,Gas,7,300,1,0,0,382.77,4,Desktop,0
TXN-0000919,CARD-6339,25.46,Electronics,3,197.3,1,0,0,118.69,1,,0
TXN-0000920,CARD-5591,1487.84,Healthcare,10,290.5,0,0,0,350.69,12,,0
TXN-0000921,CARD-8721,1757.23,Gas,4,444.3,1,0,0,317.87,6,Mobile,0
TXN-0000922,CARD-5789,2318.53,OnlineRetail,4,12.6,1,0,0,40.94,2,Mobile,0
TXN-0000923,CARD-4279,2057.89,Grocery,18,123.6,0,0,0,99.18,10,Desktop,0
TXN-0000924,CARD-5857,1978.78,OnlineRetail,21,409.2,1,0,0,70.78,9,ATM,0
TXN-0000925,CARD-2040,1793.1,Travel,20,421.3,1,0,0,56.92,15,Desktop,1
TXN-0000926,CARD-9522,1687.22,Travel,19,444.5,1,0,0,170.72,4,ATM,0
TXN-0000927,CARD-8045,741.6,Healthcare,6,32.9,1,0,0,245.22,4,Desktop,0
TXN-0000928,CARD-5828,1554.69,Electronics,6,18.4,1,1,0,358.12,3,,0
TXN-0000929,CARD-1433,1574.85,Grocery,17,496.6,0,0,0,94.52,12,POS,0
TXN-0000930,CARD-1403,988.29,Healthcare,7,137.2,0,0,0,230.88,10,Desktop,0
TXN-0000931,CARD-9944,1062.6,Grocery,0,116,0,0,0,317.04,1,Desktop,0
TXN-0000932,CARD-8193,972.93,Travel,12,499.9,0,0,0,254.51,5,POS,0
TXN-0000933,CARD-1904,484.03,Restaurant,17,341.9,1,0,0,84.47,8,POS,0
TXN-0000934,CARD-5424,2032.21,Gas,9,240.6,1,0,0,272.68,2,POS,0
TXN-0000935,CARD-8338,1157.62,Restaurant,13,290.2,1,0,0,149.62,9,,0
TXN-0000936,CARD-1051,2129.6,Restaurant,13,,1,0,0,147.51,6,Mobile,0
TXN-0000937,CARD-8794,1375.3,Restaurant,5,,0,0,0,102.28,3,Mobile,0
TXN-0000938,CARD-7036,2499.16,Gas,17,294.3,0,1,0,165.04,11,,0
TXN-0000939,CARD-8720,1082.73,Healthcare,17,257.4,0,0,0,230.9,12,ATM,0
TXN-0000940,CARD-2036,2106.59,Gas,17,84.2,0,0,0,48.66,4,,1
TXN-0000941,CARD-3179,1883.64,Healthcare,17,288.9,0,0,0,292.48,1,POS,0
TXN-0000942,CARD-4825,388.78,Entertainment,21,55.3,1,1,0,229.13,7,Desktop,0
TXN-0000943,CARD-4186,1267.25,OnlineRetail,10,389.8,0,0,0,341.84,2,,0
TXN-0000944,CARD-5501,84.15,Entertainment,4,304,0,0,0,128.45,5,Desktop,0
TXN-0000945,CARD-7350,809.74,Grocery,19,313.3,0,0,0,236.06,4,POS,0
TXN-0000946,CARD-6811,2000.41,Restaurant,21,350.7,1,0,0,43.36,11,ATM,1
TXN-0000947,CARD-3248,614.2,Restaurant,23,296.6,0,0,0,186.41,2,,0
TXN-0000948,CARD-7608,1714.66,Entertainment,12,331.4,0,0,0,94.48,11,,0
TXN-0000949,CARD-5286,1320.05,OnlineRetail,18,9.7,0,0,0,109.51,7,ATM,0
TXN-0000950,CARD-3395,297.38,Travel,18,102.1,1,0,0,78.63,14,Mobile,0
TXN-0000951,CARD-8635,1211.45,OnlineRetail,20,226.5,1,0,0,215.81,10,,0
TXN-0000952,CARD-8146,1395.61,Grocery,8,23.9,1,0,0,379.34,4,POS,0
TXN-0000953,CARD-1320,1349.06,OnlineRetail,13,182.1,1,1,0,288.99,2,Mobile,0
TXN-0000954,CARD-2213,2258.88,Grocery,12,4.2,1,0,0,359.62,8,Mobile,0
TXN-0000955,CARD-6416,919.32,Grocery,13,150,0,0,0,92.92,4,,0
TXN-0000956,CARD-8758,473.32,Restaurant,9,415.1,1,1,0,263.46,5,Mobile,0
TXN-0000957,CARD-3549,592.48,Grocery,12,394.7,0,1,0,399.12,7,Desktop,0
TXN-0000958,CARD-6014,1961.75,Electronics,2,321.3,1,1,0,135.03,6,ATM,1
TXN-0000959,CARD-4422,465.63,Travel,14,364.5,0,0,0,353.54,13,ATM,0
TXN-0000960,CARD-1708,65.54,Gas,13,367.4,1,0,0,233.91,4,Mobile,0
TXN-0000961,CARD-1402,2164.81,Grocery,16,73.9,0,0,0,58.39,7,Mobile,0
TXN-0000962,CARD-9587,1664.6,Gas,22,463.8,0,0,0,238.6,6,POS,0
TXN-0000963,CARD-5025,1393.99,Travel,12,82.3,1,0,0,252.29,15,,0
TXN-0000964,CARD-3361,1789.35,Grocery,12,127,1,0,0,247.87,9,Mobile,0
TXN-0000965,CARD-2357,2262.5,Healthcare,16,102.7,1,0,0,287.74,4,POS,0
TXN-0000966,CARD-2324,2423.14,OnlineRetail,22,333.5,0,1,0,256.15,8,ATM,0
TXN-0000967,CARD-3353,2121.78,Electronics,10,123.5,1,0,0,43.6,8,,0
TXN-0000968,CARD-4324,2298.77,Entertainment,14,300.4,1,1,0,310.73,6,,0
TXN-0000969,CARD-7828,770,OnlineRetail,13,362.2,0,0,0,323.03,8,Desktop,0
TXN-0000970,CARD-7638,2027.49,Electronics,13,499.6,0,0,0,297.09,14,,0
TXN-0000971,CARD-8379,916.75,Healthcare,4,427,0,0,0,305.8,10,Desktop,0
TXN-0000972,CARD-2271,772.72,Entertainment,22,277.4,1,0,0,20.75,8,Mobile,0
TXN-0000973,CARD-9496,1256.62,Healthcare,12,468,0,0,0,187.92,15,Desktop,0
TXN-0000974,CARD-9979,1692.11,Restaurant,7,184.2,0,0,0,314.05,10,ATM,0
TXN-0000975,CARD-1934,2178.69,Healthcare,0,256.4,1,0,0,189.31,11,Desktop,0
TXN-0000976,CARD-4188,1491.27,Entertainment,1,400.2,0,0,0,21.86,12,ATM,0
TXN-0000977,CARD-2726,836.19,Gas,6,29.4,0,1,0,198.06,2,,0
TXN-0000978,CARD-5280,100.03,OnlineRetail,4,233.8,0,0,0,321.62,13,,0
TXN-0000979,CARD-5369,817.64,Restaurant,5,371.6,1,1,0,396.21,15,,0
TXN-0000980,CARD-8779,1270.55,Grocery,17,95,1,0,0,238.89,12,ATM,0
TXN-0000981,CARD-1830,2203.02,OnlineRetail,16,427.9,1,0,0,143.23,13,Mobile,0
TXN-0000982,CARD-9823,307.48,Grocery,5,8.5,1,0,0,302.74,14,Mobile,0
TXN-0000983,CARD-3057,345.65,Electronics,10,261.2,1,0,0,280.2,4,ATM,0
TXN-0000984,CARD-9174,1168.83,Entertainment,12,140.5,0,0,0,294.58,14,Mobile,0
TXN-0000985,CARD-4571,756.02,Electronics,4,430.5,0,0,0,164.46,14,ATM,0
TXN-0000986,CARD-1034,2130.75,Electronics,22,23.3,1,0,0,376.7,14,ATM,0
TXN-0000987,CARD-4995,1917.87,Travel,21,498.1,0,0,0,106.21,13,Desktop,0
TXN-0000988,CARD-8170,305.15,Entertainment,10,492.9,0,0,0,62.67,10,ATM,0
TXN-0000989,CARD-6244,840.32,Restaurant,22,357.1,0,0,0,94.31,3,ATM,0
TXN-0000990,CARD-6572,747.93,Electronics,7,456.4,1,0,0,278.73,14,POS,0
TXN-0000991,CARD-1494,652.24,OnlineRetail,9,292.3,0,0,0,381.35,15,,0
TXN-0000992,CARD-6887,155.12,Grocery,8,186.2,1,0,0,221.13,10,ATM,0
TXN-0000993,CARD-5732,1700.29,Gas,22,138.3,1,0,0,93.19,15,POS,0
TXN-0000994,CARD-2998,2369.06,OnlineRetail,23,82.8,0,0,0,261.6,1,,0
TXN-0000995,CARD-4539,792.57,Entertainment,6,,0,0,0,384.68,8,ATM,0
TXN-0000996,CARD-1408,1880.93,Restaurant,0,128.8,1,0,0,187.96,14,ATM,0
TXN-0000997,CARD-7599,1961.01,Healthcare,18,228.2,1,0,0,48.37,13,,0
TXN-0000998,CARD-7084,1251.95,OnlineRetail,2,,1,0,0,188.26,1,ATM,0
TXN-0000999,CARD-5722,2110.29,Travel,16,275.4,1,0,0,107.14,1,Mobile,0
TXN-0001000,CARD-4145,803.21,Gas,6,22.9,1,0,0,234.47,2,Mobile,0
