CustomerId,TenureMonths,MonthlyCharges,TotalCharges,ContractType,PaymentMethod,InternetService,OnlineSecurity,TechSupport,StreamingTV,SeniorCitizen,Partner,Dependents,NumSupportTickets,LastContactDate,IsChurned
CUST-00693,15,104.19,1646.83,One year,Credit card,DSL,Yes,Yes,No,0,1,0,7,2024-04-24,1
CUST-00694,42,99.52,4376.11,Two year,Electronic check,Fiber optic,No internet service,No internet service,No,1,0,1,10,2025-07-16,0
CUST-00695,12,76.23,,Two year,Electronic check,DSL,No,No,Yes,1,0,1,11,2025-02-23,1
CUST-00696,6,95.27,549.82,Two year,Bank transfer,None,Yes,Yes,Yes,1,1,0,8,2025-08-07,1
CUST-00697,37,28.34,1184.56,Two year,Bank transfer,None,No internet service,No,Yes,0,0,1,9,2023-09-02,1
CUST-00698,52,98.56,4515.33,Month-to-month,Mailed check,Fiber optic,Yes,No internet service,Yes,0,1,0,11,2023-08-30,1
CUST-00699,35,34.07,1280.89,One year,Mailed check,DSL,No internet service,No internet service,No,1,1,0,1,2023-04-18,0
CUST-00700,13,47.14,600.39,One year,Credit card,DSL,No internet service,No internet service,Yes,0,0,1,12,2025-03-28,0
CUST-00701,8,25.72,208.2,One year,Electronic check,Fiber optic,Yes,No internet service,Yes,0,1,1,2,2023-11-03,1
CUST-00702,31,59.1,1632.07,Two year,Credit card,None,No internet service,Yes,Yes,0,0,0,6,2023-02-04,1
CUST-00703,51,49.48,2327.61,One year,Electronic check,None,Yes,No,Yes,0,1,1,12,2023-11-15,1
CUST-00704,45,63.86,,One year,Mailed check,DSL,Yes,No internet service,No,1,0,1,1,2025-03-26,1
CUST-00705,53,41.67,2477.37,Month-to-month,Bank transfer,DSL,No,No internet service,Yes,0,1,1,4,2025-04-26,0
CUST-00706,25,61.2,1520.97,One year,Credit card,DSL,No internet service,Yes,Yes,0,1,0,3,2024-12-16,0
CUST-00707,30,67.84,1887.21,Month-to-month,Mailed check,Fiber optic,No,No internet service,Yes,0,0,0,9,2023-04-18,1
CUST-00708,72,98.87,6202.94,Month-to-month,Bank transfer,DSL,Yes,No,Yes,0,1,0,6,2025-04-28,1
CUST-00709,47,84.49,4329.51,Month-to-month,Bank transfer,DSL,No,No internet service,Yes,0,0,1,7,2024-02-15,0
CUST-00710,63,54.94,3027.24,Two year,Electronic check,DSL,Yes,No internet service,No,0,0,0,4,2024-04-27,0
CUST-00711,43,27.4,1085.03,Month-to-month,Mailed check,None,No,Yes,Yes,0,0,0,4,2025-08-12,0
CUST-00712,8,72.06,550.5,One year,Credit card,DSL,No,No internet service,Yes,0,0,0,3,2025-05-06,0
CUST-00713,18,96.49,1746.09,One year,Credit card,DSL,No,Yes,No,0,1,1,10,2023-09-03,0
CUST-00714,62,31.06,2052.95,Month-to-month,Electronic check,DSL,No,No,No,0,1,1,3,2023-11-23,0
CUST-00715,51,48.56,2783.5,Two year,Credit card,Fiber optic,No,No internet service,Yes,0,0,1,6,2024-10-13,1
CUST-00716,12,49.77,681.75,Two year,Bank transfer,DSL,No,No,Yes,0,1,1,10,2023-08-02,0
CUST-00717,70,68.01,5088.61,Month-to-month,Electronic check,None,No internet service,No internet service,Yes,0,1,1,9,2024-11-02,1
CUST-00718,21,65.16,1328.53,Two year,Electronic check,Fiber optic,No internet service,No internet service,Yes,0,0,1,4,2023-12-16,0
CUST-00719,40,106.29,3642.28,One year,Mailed check,DSL,No internet service,No,Yes,0,0,0,2,2024-12-02,0
CUST-00720,22,69.71,1486.03,Two year,Mailed check,DSL,Yes,No internet service,No,1,0,1,6,2025-11-28,0
CUST-00721,55,84.01,5089.36,Month-to-month,Credit card,None,No internet service,No,No,0,0,0,2,2024-11-04,1
CUST-00722,48,46.82,2158.75,Two year,Mailed check,DSL,No internet service,Yes,No,0,0,1,11,2025-08-23,0
CUST-00723,50,53.99,2928.45,Two year,Credit card,DSL,No,No internet service,Yes,0,0,1,10,2023-01-19,1
CUST-00724,17,95.22,1615.5,One year,Electronic check,None,No,No,No,0,0,1,8,2023-09-17,0
CUST-00725,9,35.84,303.73,Two year,Electronic check,None,No,Yes,No,0,0,0,6,2024-04-03,1
CUST-00726,23,67.82,1382.1,Month-to-month,Credit card,DSL,Yes,Yes,No,1,1,1,10,2024-12-17,1
CUST-00727,21,102.48,2404.74,One year,Mailed check,None,No internet service,No,Yes,0,1,0,1,2025-03-09,0
CUST-00728,63,26.15,1847.32,Month-to-month,Mailed check,DSL,Yes,Yes,Yes,0,0,0,2,2025-01-28,0
CUST-00729,56,111.13,6537.03,Two year,Electronic check,DSL,Yes,No,No,0,1,0,3,2023-07-27,0
CUST-00730,53,82.72,4080.3,Month-to-month,Credit card,Fiber optic,No,No internet service,Yes,1,0,1,10,2025-04-12,0
CUST-00731,28,58.81,1704.04,One year,Mailed check,Fiber optic,No internet service,No,Yes,1,0,0,3,2025-04-07,0
CUST-00732,2,34.83,68.93,Two year,Mailed check,Fiber optic,Yes,No internet service,No,1,0,1,0,2024-04-03,1
CUST-00733,50,39.88,2089.74,One year,Electronic check,Fiber optic,No,Yes,Yes,1,0,0,5,2023-08-14,0
CUST-00734,65,82.9,4772.51,One year,Bank transfer,Fiber optic,Yes,Yes,Yes,0,1,0,12,2024-12-25,1
CUST-00735,3,114.07,304.47,Month-to-month,Bank transfer,DSL,Yes,Yes,No,0,1,0,1,2024-03-07,1
CUST-00736,65,88.9,,Month-to-month,Electronic check,DSL,Yes,Yes,Yes,0,0,0,2,2025-05-10,0
CUST-00737,29,43.31,1281.57,One year,Credit card,None,Yes,No,Yes,0,1,0,5,2024-11-26,0
CUST-00738,38,27.75,1203.59,Month-to-month,Bank transfer,None,Yes,No internet service,Yes,0,0,1,12,2023-02-15,1
CUST-00739,18,112.84,2182.17,Month-to-month,Mailed check,Fiber optic,Yes,Yes,Yes,1,0,0,0,2024-05-15,1
CUST-00740,57,83.5,4471.49,Two year,Bank transfer,None,No,No,Yes,0,1,0,2,2024-10-17,1
CUST-00741,62,38.31,2233.42,Two year,Mailed check,Fiber optic,No,No internet service,Yes,0,0,1,6,2024-07-17,0
CUST-00742,19,36.42,741.38,Two year,Mailed check,Fiber optic,No,No,Yes,0,0,0,10,2023-07-22,1
CUST-00743,20,79.37,1778.6,Month-to-month,Mailed check,Fiber optic,Yes,Yes,Yes,0,0,0,12,2025-11-01,1
CUST-00744,26,58.35,1408.77,Two year,Mailed check,Fiber optic,No,No,Yes,1,0,1,7,2025-05-14,0
CUST-00745,9,108.45,1110.7,One year,Bank transfer,None,No,No,Yes,0,0,0,11,2023-06-18,0
CUST-00746,36,107.98,3914.36,Two year,Electronic check,None,Yes,No,No,0,0,1,9,2025-06-03,0
CUST-00747,64,67.03,3899.05,One year,Electronic check,None,No,Yes,Yes,0,0,1,1,2025-07-11,0
CUST-00748,59,97.63,6025.94,One year,Mailed check,DSL,No,No,No,0,1,0,2,2025-09-25,0
CUST-00749,16,51.77,766.88,Two year,Credit card,DSL,Yes,Yes,No,0,1,0,10,2025-02-02,0
CUST-00750,19,28.33,577.5,Two year,Mailed check,None,Yes,Yes,No,0,1,0,11,2025-11-17,1
CUST-00751,48,63.15,3445.3,Month-to-month,Credit card,None,No,No,Yes,0,0,0,1,2024-03-23,0
CUST-00752,54,106.69,6368.12,One year,Mailed check,None,Yes,No internet service,No,0,1,0,2,2025-05-11,0
CUST-00753,20,68.83,1386.66,Month-to-month,Electronic check,Fiber optic,No internet service,Yes,Yes,0,1,0,6,2023-06-10,0
CUST-00754,69,105.74,6407.12,One year,Electronic check,Fiber optic,No,No internet service,No,0,0,0,10,2023-11-23,0
CUST-00755,56,26.91,1501.64,Month-to-month,Mailed check,None,No internet service,Yes,No,0,0,0,3,2025-06-29,0
CUST-00756,14,63.73,825.89,One year,Electronic check,DSL,No,Yes,Yes,1,0,0,12,2025-07-07,0
CUST-00757,47,98.27,,Month-to-month,Bank transfer,None,Yes,Yes,No,0,1,0,0,2025-08-25,1
CUST-00758,28,39.19,1060.71,Two year,Bank transfer,DSL,No internet service,Yes,Yes,0,0,0,0,2023-02-11,0
CUST-00759,3,108.63,309.55,Month-to-month,Credit card,None,No internet service,No internet service,No,0,0,0,7,2025-11-13,1
CUST-00760,24,95.1,2542.88,Two year,Electronic check,Fiber optic,Yes,No internet service,No,0,1,0,6,2025-03-19,1
CUST-00761,14,41.39,540.34,Two year,Bank transfer,Fiber optic,No,No,Yes,1,1,0,0,2025-11-29,0
CUST-00762,30,49.19,1301.42,Two year,Mailed check,DSL,No,Yes,No,0,1,0,7,2025-03-07,1
CUST-00763,12,47.17,646.59,One year,Bank transfer,Fiber optic,No,No internet service,Yes,0,0,0,11,2025-01-18,0
CUST-00764,14,93.16,1232.99,Month-to-month,Credit card,Fiber optic,No,Yes,Yes,0,1,0,11,2025-01-19,1
CUST-00765,19,100.15,1820.39,Month-to-month,Mailed check,Fiber optic,No,Yes,Yes,0,0,1,9,2025-07-07,0
CUST-00766,61,98.96,5182.84,Two year,Credit card,None,Yes,No internet service,Yes,0,1,0,4,2023-12-03,0
CUST-00767,58,41.45,2420.52,Two year,Mailed check,DSL,Yes,No internet service,Yes,0,0,0,8,2024-09-17,0
CUST-00768,7,98.71,769.51,Month-to-month,Credit card,DSL,No,Yes,Yes,0,0,1,6,2024-03-18,0
CUST-00769,1,45.27,40.87,One year,Mailed check,DSL,No,Yes,Yes,0,0,0,8,2024-08-04,1
CUST-00770,46,35.36,1848.35,Month-to-month,Bank transfer,Fiber optic,No,No,No,0,1,0,8,2023-11-16,1
CUST-00771,49,111.05,5612.4,One year,Electronic check,DSL,Yes,No internet service,Yes,0,1,1,6,2024-04-17,1
CUST-00772,24,50.85,1172.1,Two year,Bank transfer,DSL,Yes,Yes,No,0,0,1,0,2023-01-30,0
CUST-00773,26,34.96,846.69,Two year,Bank transfer,Fiber optic,Yes,No internet service,Yes,0,0,0,7,2024-09-30,0
CUST-00774,10,37.32,378.39,Two year,Bank transfer,None,No,No,No,0,0,1,2,2025-02-01,0
CUST-00775,27,29.47,727.1,One year,Credit card,DSL,No,Yes,No,0,1,1,11,2024-11-13,0
CUST-00776,71,90.9,5615.12,Month-to-month,Electronic check,DSL,Yes,No,No,0,1,1,4,2025-08-11,0
CUST-00777,29,81.25,2473.85,Month-to-month,Mailed check,Fiber optic,No,No,Yes,0,0,0,11,2023-11-06,1
CUST-00778,30,68.29,2056.22,Two year,Bank transfer,Fiber optic,Yes,No,No,0,0,0,3,2023-07-12,1
CUST-00779,19,79.86,1454.86,Month-to-month,Mailed check,None,No,No,Yes,0,1,0,5,2023-05-02,1
CUST-00780,6,75.62,423.68,Two year,Bank transfer,Fiber optic,Yes,No,Yes,0,0,0,3,2025-07-17,0
CUST-00781,26,26.61,786.44,Month-to-month,Mailed check,Fiber optic,Yes,No,No,0,0,1,1,2024-01-12,1
CUST-00782,43,115.77,4645.45,Two year,Bank transfer,DSL,No internet service,Yes,Yes,1,0,0,2,2025-08-31,1
CUST-00783,25,92.34,2134.73,One year,Mailed check,None,No,No,Yes,0,0,0,0,2024-01-21,0
CUST-00784,14,70.17,873.84,One year,Electronic check,None,Yes,No internet service,No,0,0,0,12,2025-05-23,1
CUST-00785,11,42.51,503.04,Two year,Bank transfer,None,Yes,No,Yes,0,1,0,5,2025-05-29,1
CUST-00786,21,102.71,2028.51,Two year,Credit card,None,No,No internet service,Yes,0,1,0,5,2025-07-29,1
CUST-00787,68,60.84,4042,Two year,Mailed check,None,Yes,No internet service,Yes,1,0,1,1,2023-01-18,1
CUST-00788,42,83.97,3278.79,Two year,Electronic check,Fiber optic,Yes,No internet service,Yes,0,0,0,12,2025-12-29,1
CUST-00789,34,55.22,1728.13,Two year,Bank transfer,None,No,No,Yes,0,0,1,11,2025-07-15,0
CUST-00790,56,98.53,6160.79,Two year,Mailed check,None,Yes,No internet service,No,0,1,0,4,2025-12-21,1
CUST-00791,20,107.91,2358.43,Month-to-month,Bank transfer,Fiber optic,Yes,Yes,No,0,1,0,10,2025-06-09,1
CUST-00792,36,68.29,2160.96,Month-to-month,Electronic check,None,No internet service,Yes,Yes,0,0,0,2,2024-09-03,0
CUST-00793,72,54.85,4362.43,Month-to-month,Electronic check,Fiber optic,Yes,No internet service,No,0,1,1,2,2023-10-04,0
CUST-00794,45,119.23,6135.69,Two year,Bank transfer,None,No,No internet service,Yes,1,1,0,0,2023-07-07,0
CUST-00795,52,27.21,1466.05,Two year,Credit card,Fiber optic,Yes,No internet service,No,0,1,1,0,2024-03-16,0
CUST-00796,48,90.4,4256.9,Month-to-month,Electronic check,Fiber optic,Yes,No,Yes,0,1,0,8,2023-01-09,0
CUST-00797,19,74.52,1538.81,Two year,Mailed check,Fiber optic,No internet service,No,No,0,1,0,10,2025-08-16,1
CUST-00798,3,79.84,215.47,Month-to-month,Bank transfer,DSL,Yes,Yes,No,0,1,0,8,2024-03-24,1
CUST-00799,70,35.67,2315.31,One year,Credit card,Fiber optic,No internet service,Yes,No,1,0,1,5,2025-10-05,0
CUST-00800,36,84.24,3363.9,One year,Mailed check,None,No internet service,Yes,No,0,0,1,2,2024-05-04,0
CUST-00801,23,79.09,1610.39,Two year,Electronic check,DSL,No,No,Yes,0,0,0,11,2025-12-15,1
CUST-00802,33,80.66,2607.95,One year,Credit card,None,No,Yes,Yes,0,1,0,9,2023-01-23,1
CUST-00803,70,78.01,6141.54,Month-to-month,Electronic check,None,No,No internet service,Yes,0,0,0,1,2025-12-29,1
CUST-00804,53,86.71,4660.31,One year,Mailed check,None,No,No internet service,Yes,0,1,0,3,2024-04-15,1
CUST-00805,41,92.56,3876.91,Month-to-month,Electronic check,DSL,No,No internet service,No,1,0,0,3,2024-08-16,1
CUST-00806,30,46.09,1373.67,Month-to-month,Mailed check,Fiber optic,No internet service,Yes,Yes,0,0,1,7,2024-07-31,0
CUST-00807,53,62.75,3010.32,One year,Electronic check,Fiber optic,No,No internet service,No,0,1,0,5,2024-10-02,0
CUST-00808,14,113.35,1604.83,Month-to-month,Credit card,DSL,Yes,No internet service,No,0,0,1,8,2025-08-06,1
CUST-00809,11,50.5,554.32,Month-to-month,Electronic check,Fiber optic,No,No,Yes,0,1,0,4,2024-07-16,1
CUST-00810,46,97.09,4602.26,Two year,Mailed check,Fiber optic,Yes,No internet service,No,0,0,0,12,2023-11-16,0
CUST-00811,5,89.97,506.95,Month-to-month,Bank transfer,Fiber optic,No internet service,Yes,Yes,0,0,1,11,2023-09-04,1
CUST-00812,20,81.58,1463.16,Two year,Bank transfer,None,No internet service,Yes,Yes,0,0,1,2,2023-06-01,0
CUST-00813,44,111.56,4566.12,Month-to-month,Bank transfer,Fiber optic,Yes,No internet service,No,0,0,0,0,2023-03-04,0
CUST-00814,10,109.98,958.77,Month-to-month,Mailed check,Fiber optic,No internet service,No internet service,No,1,1,1,9,2025-10-15,1
CUST-00815,48,84.77,4452.76,Two year,Electronic check,Fiber optic,No,No,No,0,0,0,4,2024-05-29,0
CUST-00816,56,100.64,5042.59,One year,Mailed check,None,Yes,No internet service,Yes,0,1,0,4,2023-04-26,0
CUST-00817,26,84.82,2003.75,Two year,Bank transfer,None,No,No internet service,Yes,0,0,0,5,2024-03-15,0
CUST-00818,38,26.14,1053.09,Two year,Electronic check,Fiber optic,No,No internet service,Yes,0,1,1,7,2025-09-06,1
CUST-00819,23,109.03,2810.37,Two year,Credit card,None,No,No,No,1,1,0,12,2025-12-14,1
CUST-00820,50,97.2,4168.86,One year,Bank transfer,DSL,No,Yes,No,0,0,1,10,2024-06-01,1
CUST-00821,6,78.38,465.06,Two year,Bank transfer,DSL,No internet service,Yes,Yes,1,0,1,4,2023-06-28,0
CUST-00822,36,92.19,2944.87,Two year,Electronic check,Fiber optic,Yes,Yes,No,0,0,0,12,2023-05-03,1
CUST-00823,30,71.04,,One year,Mailed check,None,No,No,No,0,0,0,0,2024-01-31,0
CUST-00824,56,90.32,4385.39,Month-to-month,Credit card,None,Yes,No internet service,Yes,1,0,0,3,2023-09-23,1
CUST-00825,60,28.49,1917.95,Two year,Mailed check,DSL,Yes,No,No,0,0,0,5,2023-04-22,1
CUST-00826,57,56.84,3389.12,Two year,Credit card,Fiber optic,No,No internet service,No,0,0,0,8,2025-04-16,1
CUST-00827,25,114.51,2952.77,Two year,Credit card,None,No internet service,No internet service,No,0,1,1,10,2025-02-26,1
CUST-00828,62,93.76,6242.44,One year,Credit card,Fiber optic,Yes,Yes,Yes,0,1,1,2,2023-02-02,0
CUST-00829,13,88.79,1106.22,Two year,Bank transfer,DSL,No,No internet service,Yes,0,1,0,5,2023-09-25,1
CUST-00830,68,43.93,2637.4,Two year,Credit card,DSL,No internet service,Yes,Yes,0,0,0,1,2024-04-22,0
CUST-00831,51,117.43,6006.97,Two year,Mailed check,Fiber optic,No,No internet service,Yes,1,0,1,12,2025-06-04,0
CUST-00832,45,40.27,1705.33,One year,Electronic check,Fiber optic,Yes,No internet service,Yes,0,0,0,12,2023-11-28,1
CUST-00833,52,115.52,6721.39,Month-to-month,Electronic check,None,Yes,No,Yes,0,1,1,2,2025-04-23,1
CUST-00834,46,115.1,4961.2,Two year,Bank transfer,DSL,Yes,Yes,Yes,0,1,0,7,2023-02-27,1
CUST-00835,2,45.53,97.05,One year,Electronic check,None,No,No,Yes,0,0,0,10,2023-05-23,1
CUST-00836,33,68.79,2170.53,Month-to-month,Mailed check,DSL,No,No internet service,Yes,0,1,0,4,2024-07-26,0
CUST-00837,4,71.23,325.14,Month-to-month,Bank transfer,DSL,No,No,Yes,0,0,0,3,2024-09-28,1
CUST-00838,69,79.58,5144.8,Two year,Electronic check,None,Yes,No internet service,No,0,0,1,0,2023-05-15,0
CUST-00839,64,31.32,2283.81,One year,Bank transfer,None,No,No,No,0,1,1,10,2025-12-29,1
CUST-00840,37,64.9,2119.44,Two year,Electronic check,DSL,No internet service,No,Yes,0,0,1,1,2024-11-29,0
CUST-00841,44,48.41,2160.06,Two year,Electronic check,Fiber optic,Yes,No,Yes,1,1,1,0,2024-10-14,0
CUST-00842,6,75.28,465.19,One year,Credit card,None,No,No,No,0,1,0,11,2023-12-29,0
CUST-00843,47,91.54,4799.73,Two year,Bank transfer,DSL,Yes,No,Yes,0,1,0,8,2025-09-02,0
CUST-00844,33,29.86,896.44,Month-to-month,Electronic check,None,Yes,No internet service,Yes,0,0,1,4,2023-11-28,1
CUST-00845,56,113.97,5818.43,Two year,Bank transfer,DSL,No,No,No,0,0,1,9,2025-02-26,0
CUST-00846,30,27.75,829.65,Two year,Credit card,None,No,No internet service,Yes,0,1,0,2,2024-07-03,1
CUST-00847,30,114.7,3772.56,Month-to-month,Mailed check,DSL,No,Yes,Yes,0,0,0,8,2025-07-30,1
CUST-00848,68,74.87,5784.16,One year,Mailed check,None,No internet service,No,No,0,1,0,0,2025-06-04,0
CUST-00849,51,93.64,5440.27,Two year,Mailed check,DSL,No internet service,No,No,0,1,0,12,2025-01-24,0
CUST-00850,47,56.59,3033.38,Two year,Mailed check,None,No,No internet service,Yes,0,1,0,0,2025-12-05,1
